triplets,name,type,rx,tx,mem,cpu
16,arbiter,arbiter,145589,55015,86609920,0
16,arbiter,arbiter,146657,55602,86642688,0.001365023076923077
16,arbiter,arbiter,147362,56287,86679552,0.0022072372727272725
16,arbiter,arbiter,147432,56287,86679552,0
16,arbiter,arbiter,147894,56287,86679552,0
16,arbiter,arbiter,147894,56287,86679552,0
16,arbiter,arbiter,147894,56287,86679552,0
16,arbiter,arbiter,148104,56287,86679552,0
16,arbiter,arbiter,148174,56287,86679552,0
16,arbiter,arbiter,148174,56287,86679552,0
16,databox-store-mock-0,store,40859352,29176044,145772544,0.05708412112442631
16,databox-store-mock-0,store,40885854,29194105,145772544,0.019414973076923078
16,databox-store-mock-0,store,40912004,29211100,145772544,0.01693739
16,databox-store-mock-0,store,40958777,29240472,145772544,0.03173097073170732
16,databox-store-mock-0,store,40975380,29254008,145772544,0.01353749488372093
16,databox-store-mock-0,store,40995907,29268126,145772544,0.015215807305936073
16,databox-store-mock-0,store,41048568,29302827,145772544,0.034471774058577404
16,databox-store-mock-0,store,41069602,29320021,145772544,0.01542030138248848
16,databox-store-mock-0,store,41100558,29341641,145772544,0.02185138348623853
16,databox-store-mock-0,store,41131168,29360366,145772544,0.020827990825688075
16,databox-store-mock-0,store,41152425,29374127,145772544,0.018334882407407407
16,databox-driver-mock-0,driver,4014353,34126390,129290240,0.04959626945051198
16,databox-driver-mock-0,driver,4016321,34144586,129433600,0.008172187003610108
16,databox-driver-mock-0,driver,4021809,34188905,129368064,0.02796351153846154
16,databox-driver-mock-0,driver,4024371,34211808,129396736,0.01300501909090909
16,databox-driver-mock-0,driver,4025375,34216094,129404928,0.004596020487804878
16,databox-driver-mock-0,driver,4030877,34263490,129466368,0.02769070139534884
16,databox-driver-mock-0,driver,4034405,34294499,129507328,0.018181315068493152
16,databox-driver-mock-0,driver,4035413,34303096,129515520,0.005167599163179916
16,databox-driver-mock-0,driver,4040023,34342049,129757184,0.02659984792626728
16,databox-driver-mock-0,driver,4042745,34363761,129662976,0.01526502385321101
16,databox-driver-mock-0,driver,4045769,34390650,129695744,0.016230048623853213
16,databox-app-mock-0,app,25256585,6634547,112726016,0.030864338556008838
16,databox-app-mock-0,app,25269200,6637835,113012736,0.007661351923076923
16,databox-app-mock-0,app,25286882,6642635,113442816,0.010794855454545454
16,databox-app-mock-0,app,25308847,6648191,113876992,0.011594470243902439
16,databox-app-mock-0,app,25324273,6652301,114307072,0.01070013488372093
16,databox-app-mock-0,app,25359526,6662165,115224576,0.019967176255707764
16,databox-app-mock-0,app,25368453,6664499,115310592,0.0038779564853556486
16,databox-app-mock-0,app,25396674,6671765,116027392,0.018272338248847927
16,databox-app-mock-0,app,25415254,6676697,116178944,0.010566333027522936
16,databox-app-mock-0,app,25415254,6676697,116178944,0
16,databox-app-mock-0,app,25430321,6680807,116195328,0.008398283333333333
16,databox-store-mock-1,store,24642882,17245760,144752640,0.04164788415893278
16,databox-store-mock-1,store,24654764,17256161,144769024,0.006778581227436823
16,databox-store-mock-1,store,24713835,17291442,144834560,0.040715932692307694
16,databox-store-mock-1,store,24725763,17304914,144850944,0.010952206363636363
16,databox-store-mock-1,store,24740720,17316525,144871424,0.011040615609756098
16,databox-store-mock-1,store,24778339,17342394,144916480,0.0298848
16,databox-store-mock-1,store,24797244,17364491,144949248,0.01952855890410959
16,databox-store-mock-1,store,24808234,17374402,144965632,0.009009955648535566
16,databox-store-mock-1,store,24861768,17406375,145006592,0.0348144
16,databox-store-mock-1,store,24887645,17426881,145006592,0.019298353211009173
16,databox-store-mock-1,store,24909710,17441714,145010688,0.01973031100917431
16,databox-driver-mock-1,driver,2412625,20622044,131571712,0.03442265688424273
16,databox-driver-mock-1,driver,2414981,20640309,131571712,0.014832472115384616
16,databox-driver-mock-1,driver,2418047,20667879,131571712,0.021194935454545455
16,databox-driver-mock-1,driver,2420951,20689326,132431872,0.021963095609756098
16,databox-driver-mock-1,driver,2422575,20702514,132448256,0.009965682790697674
16,databox-driver-mock-1,driver,2426743,20737602,129458176,0.04251271415525114
16,databox-driver-mock-1,driver,2427751,20746610,129458176,0.00511651129707113
16,databox-driver-mock-1,driver,2432791,20788025,129458176,0.02678317603686636
16,databox-driver-mock-1,driver,2435149,20809984,129458176,0.013330399082568807
16,databox-driver-mock-1,driver,2435653,20814292,129458176,0.0027679440366972477
16,databox-driver-mock-1,driver,2437669,20831502,129458176,0.01120860648148148
16,databox-app-mock-1,app,14931725,3975007,89137152,0.021739640165794716
16,databox-app-mock-1,app,14938333,3976585,89280512,0.002936189891696751
16,databox-app-mock-1,app,14971395,3985561,89694208,0.022982490384615386
16,databox-app-mock-1,app,14980768,3988093,89903104,0.005209687272727272
16,databox-app-mock-1,app,14990871,3990493,89657344,0.008178699512195122
16,databox-app-mock-1,app,15015626,3997069,90214400,0.014917579534883721
16,databox-app-mock-1,app,15036573,4002757,90406912,0.014456287671232877
16,databox-app-mock-1,app,15042406,4004335,90550272,0.0032417271966527195
16,databox-app-mock-1,app,15073083,4012489,90898432,0.02040124055299539
16,databox-app-mock-1,app,15087973,4016533,90992640,0.011344188073394495
16,databox-app-mock-1,app,15100584,4019821,91283456,0.007039500917431192
16,databox-store-mock-2,store,19499465,9964905,109916160,0.030510340693226497
16,databox-store-mock-2,store,19551950,9991877,110338048,0.024795392779783394
16,databox-store-mock-2,store,19579395,10005979,109957120,0.019773917307692308
16,databox-store-mock-2,store,19604929,10016631,109498368,0.014612826363636363
16,databox-store-mock-2,store,19625788,10025617,109834240,0.010512303414634147
16,databox-store-mock-2,store,19672023,10044423,109801472,0.026726882790697674
16,databox-store-mock-2,store,19713230,10063089,109686784,0.023091869406392695
16,databox-store-mock-2,store,19762096,10088989,109760512,0.027095522175732217
16,databox-store-mock-2,store,19775630,10100555,110190592,0.011974153917050692
16,databox-store-mock-2,store,19795202,10116527,109846528,0.0172695376146789
16,databox-store-mock-2,store,19828298,10135511,109654016,0.0193801623853211
16,databox-driver-mock-2,driver,1938963,15904484,131420160,0.028854910021203824
16,databox-driver-mock-2,driver,1944299,15945715,131428352,0.027406226714801443
16,databox-driver-mock-2,driver,1947405,15968024,131428352,0.024294539423076925
16,databox-driver-mock-2,driver,1950215,15994166,131428352,0.01838776181818182
16,databox-driver-mock-2,driver,1951727,16007370,131428352,0.010872758048780488
16,databox-driver-mock-2,driver,1956721,16046947,131428352,0.03111285581395349
16,databox-driver-mock-2,driver,1961315,16081896,131432448,0.029111581735159816
16,databox-driver-mock-2,driver,1965983,16122212,131436544,0.03147865355648535
16,databox-driver-mock-2,driver,1967263,16131241,131436544,0.008569026728110598
16,databox-driver-mock-2,driver,1969043,16144889,131842048,0.01927941100917431
16,databox-driver-mock-2,driver,1971827,16167057,131870720,0.021614810091743118
16,databox-app-mock-2,app,8114760,3536003,89702400,0.024221084832340624
16,databox-app-mock-2,app,8119308,3538493,89944064,0.0046637740072202165
16,databox-app-mock-2,app,8148804,3551912,89759744,0.03692638173076923
16,databox-app-mock-2,app,8157168,3555614,90058752,0.00985322
16,databox-app-mock-2,app,8162880,3558236,89604096,0.009111586341463414
16,databox-app-mock-2,app,8178552,3564494,89645056,0.017916348837209304
16,databox-app-mock-2,app,8194224,3571898,89948160,0.01939583105022831
16,databox-app-mock-2,app,8198472,3573749,90136576,0.004267703765690377
16,databox-app-mock-2,app,8221976,3583127,90763264,0.029108033179723502
16,databox-app-mock-2,app,8237566,3589187,90759168,0.018034454128440368
16,databox-app-mock-2,app,8256620,3597341,90923008,0.02966336880733945
16,databox-store-mock-3,store,14381694,6901563,142417920,0.02464676187106918
16,databox-store-mock-3,store,14416111,6918593,142209024,0.0217729125
16,databox-store-mock-3,store,14494373,6951377,142716928,0.041109133636363634
16,databox-store-mock-3,store,14510941,6957071,142090240,0.010133693658536586
16,databox-store-mock-3,store,14568667,6981067,142184448,0.03231831813953488
16,databox-store-mock-3,store,14609893,6996449,142864384,0.02046153881278539
16,databox-store-mock-3,store,14625154,7002143,142237696,0.007938766527196653
16,databox-store-mock-3,store,14692912,7029803,142520320,0.036009191705069124
16,databox-store-mock-3,store,14744045,7052825,142594048,0.025546729357798167
16,databox-store-mock-3,store,14784124,7067639,142405632,0.021814303669724772
16,databox-store-mock-3,store,14811084,7082169,142962688,0.014852262962962963
16,databox-driver-mock-3,driver,1445963,11889377,132755456,0.02367845978879823
16,databox-driver-mock-3,driver,1448663,11912493,132755456,0.015634059615384617
16,databox-driver-mock-3,driver,1452275,11943238,132755456,0.021289343636363638
16,databox-driver-mock-3,driver,1458161,11993424,132755456,0.03177064487804878
16,databox-driver-mock-3,driver,1460421,12011111,132755456,0.011306962790697674
16,databox-driver-mock-3,driver,1464019,12042828,132755456,0.0181764200913242
16,databox-driver-mock-3,driver,1470265,12096312,132755456,0.030904700418410043
16,databox-driver-mock-3,driver,1472855,12118733,132755456,0.014491385253456222
16,databox-driver-mock-3,driver,1477457,12154555,133103616,0.027159356880733947
16,databox-driver-mock-3,driver,1482133,12198215,133156864,0.02487843119266055
16,databox-driver-mock-3,driver,1485917,12224719,133189632,0.01827808703703704
16,databox-app-mock-3,app,5531776,2447918,106786816,0.0188430293720898
16,databox-app-mock-3,app,5533330,2448557,106848256,0.0012593342960288809
16,databox-app-mock-3,app,5562826,2461976,108154880,0.038311184615384616
16,databox-app-mock-3,app,5575372,2467595,108654592,0.014210977272727273
16,databox-app-mock-3,app,5579690,2469578,108908544,0.007468759024390244
16,databox-app-mock-3,app,5596830,2477114,109654016,0.021850611162790697
16,databox-app-mock-3,app,5609442,2482799,110215168,0.01568871506849315
16,databox-app-mock-3,app,5612230,2484077,110338048,0.003294018410041841
16,databox-app-mock-3,app,5633482,2493530,111276032,0.026237317050691246
16,databox-app-mock-3,app,5651604,2501837,111939584,0.022255642201834864
16,databox-app-mock-3,app,5661420,2505671,104222720,0.024027966972477065
16,databox-store-mock-4,store,10748220,4862621,135434240,0.02064402250127486
16,databox-store-mock-4,store,10769181,4880341,135163904,0.018922308653846153
16,databox-store-mock-4,store,10847554,4912911,135639040,0.04137844909090909
16,databox-store-mock-4,store,10869650,4931291,135467008,0.021155173658536586
16,databox-store-mock-4,store,10929631,4952573,135487488,0.029820698604651162
16,databox-store-mock-4,store,10970898,4968253,135409664,0.02125286392694064
16,databox-store-mock-4,store,10985030,4972321,135532544,0.006986449372384938
16,databox-store-mock-4,store,11053309,5001937,135016448,0.03841648110599078
16,databox-store-mock-4,store,11102552,5018187,135766016,0.022528766972477063
16,databox-store-mock-4,store,11166230,5042167,134995968,0.03057313486238532
16,databox-store-mock-4,store,11203431,5071695,135188480,0.029611291666666668
16,databox-driver-mock-4,driver,1085755,8963953,157569024,0.019462883001779417
16,databox-driver-mock-4,driver,1089105,8986177,128593920,0.03317901588447653
16,databox-driver-mock-4,driver,1093151,9022129,128630784,0.022584475961538463
16,databox-driver-mock-4,driver,1095755,9044248,128659456,0.014002376363636364
16,databox-driver-mock-4,driver,1098341,9066933,128688128,0.01406652487804878
16,databox-driver-mock-4,driver,1103773,9110620,128745472,0.028374497674418606
16,databox-driver-mock-4,driver,1107871,9147013,128790528,0.022562106849315068
16,databox-driver-mock-4,driver,1114217,9201021,128978944,0.03008872970711297
16,databox-driver-mock-4,driver,1116575,9222919,128884736,0.013990892165898617
16,databox-driver-mock-4,driver,1119805,9249852,128983040,0.020163091743119265
16,databox-driver-mock-4,driver,1126885,9306226,129060864,0.03983673853211009
16,databox-app-mock-4,app,3851324,1721248,112058368,0.015302317886282508
16,databox-app-mock-4,app,3870072,1729732,112840704,0.022773910576923077
16,databox-app-mock-4,app,3881018,1734337,113278976,0.011354416363636363
16,databox-app-mock-4,app,3910840,1747558,111112192,0.03775382243902439
16,databox-app-mock-4,app,3913900,1749277,111292416,0.004992742325581396
16,databox-app-mock-4,app,3923658,1753750,111706112,0.010867640182648401
16,databox-app-mock-4,app,3939256,1760515,112357376,0.01637518661087866
16,databox-app-mock-4,app,3947690,1764349,112717824,0.012033403686635944
16,databox-app-mock-4,app,3961762,1770034,113254400,0.013840916513761467
16,databox-app-mock-4,app,3976172,1776300,113905664,0.02390561651376147
16,databox-app-mock-4,app,3990376,1782793,114503680,0.017184124074074075
16,databox-store-mock-5,store,7265304,4602585,136417280,0.016797290620238464
16,databox-store-mock-5,store,7284814,4614991,136417280,0.0059054259927797835
16,databox-store-mock-5,store,7348047,4648917,136417280,0.035690254807692307
16,databox-store-mock-5,store,7373103,4664177,136417280,0.01421333
16,databox-store-mock-5,store,7398092,4677061,136417280,0.011192486829268293
16,databox-store-mock-5,store,7446335,4709123,136417280,0.03154991720930232
16,databox-store-mock-5,store,7486681,4730553,136417280,0.019075330593607307
16,databox-store-mock-5,store,7510118,4743619,136417280,0.00936795230125523
16,databox-store-mock-5,store,7575266,4782453,136863744,0.03205383963133641
16,databox-store-mock-5,store,7609750,4802439,137498624,0.018221168807339448
16,databox-store-mock-5,store,7689036,4847047,139083776,0.037794514678899084
16,databox-driver-mock-5,driver,2034382,6066382,147718144,0.015668715708397077
16,databox-driver-mock-5,driver,2040364,6082841,147718144,0.015571986538461539
16,databox-driver-mock-5,driver,2050206,6113201,147718144,0.018695905454545456
16,databox-driver-mock-5,driver,2064422,6156770,147718144,0.029015101463414635
16,databox-driver-mock-5,driver,2068716,6169002,147718144,0.008637986976744186
16,databox-driver-mock-5,driver,2076944,6191567,147963904,0.018060761643835615
16,databox-driver-mock-5,driver,2103092,6267464,148062208,0.046355205020920505
16,databox-driver-mock-5,driver,2117844,6314478,148123648,0.03504518156682028
16,databox-driver-mock-5,driver,2130456,6352673,148180992,0.02605741009174312
16,databox-driver-mock-5,driver,2134432,6361161,148193280,0.005508295412844037
16,databox-driver-mock-5,driver,2149832,6409330,148373504,0.032422693518518515
16,databox-app-mock-5,app,2653226,1186335,137904128,0.012783198514788372
16,databox-app-mock-5,app,2659156,1188759,138121216,0.00798954326923077
16,databox-app-mock-5,app,2677410,1196934,138948608,0.02236784818181818
16,databox-app-mock-5,app,2681864,1198719,139141120,0.006030955121951219
16,databox-app-mock-5,app,2703050,1208238,140099584,0.028739022325581395
16,databox-app-mock-5,app,2708750,1210155,139120640,0.0280893899543379
16,databox-app-mock-5,app,2714656,1212591,133201920,0.00878852719665272
16,databox-app-mock-5,app,2736312,1222221,104873984,0.04152878341013825
16,databox-app-mock-5,app,2747596,1227201,105353216,0.013108850458715597
16,databox-app-mock-5,app,2768506,1236786,104779776,0.02963886513761468
16,databox-app-mock-5,app,2779452,1241391,105328640,0.012091025
16,databox-store-mock-6,store,5290852,2350147,145199104,0.014067014540068833
16,databox-store-mock-6,store,5296651,2353737,145219584,0.0054723068592057765
16,databox-store-mock-6,store,5358653,2376215,145379328,0.040210675
16,databox-store-mock-6,store,5377355,2389243,145461248,0.017522745454545456
16,databox-store-mock-6,store,5388884,2395463,145502208,0.009689277073170731
16,databox-store-mock-6,store,5440854,2413181,145633280,0.03237139720930233
16,databox-store-mock-6,store,5467424,2424263,145698816,0.018278353424657535
16,databox-store-mock-6,store,5478029,2429519,145735680,0.00905792468619247
16,databox-store-mock-6,store,5494937,2438067,143982592,0.026820574193548385
16,databox-store-mock-6,store,5529003,2450025,144637952,0.02031396513761468
16,databox-store-mock-6,store,5545593,2457179,145022976,0.0235988247706422
16,databox-driver-mock-6,driver,544755,4420700,157581312,0.012915694513643968
16,databox-driver-mock-6,driver,545717,4425061,157581312,0.0025964787003610107
16,databox-driver-mock-6,driver,551849,4478881,157593600,0.043678771153846156
16,databox-driver-mock-6,driver,553767,4492429,145047552,0.02560322
16,databox-driver-mock-6,driver,554411,4501402,145047552,0.008553711219512195
16,databox-driver-mock-6,driver,559843,4547221,145047552,0.0266627711627907
16,databox-driver-mock-6,driver,562859,4570221,145047552,0.016510126940639268
16,databox-driver-mock-6,driver,563503,4578777,145047552,0.004158051046025105
16,databox-driver-mock-6,driver,565155,4592346,145047552,0.008507505069124423
16,databox-driver-mock-6,driver,568613,4618250,145047552,0.01674805504587156
16,databox-driver-mock-6,driver,570265,4636674,145047552,0.011693512844036698
16,databox-app-mock-6,app,1868026,830035,119128064,0.01051212311003612
16,databox-app-mock-6,app,1868252,830101,119185408,0.0014594685920577618
16,databox-app-mock-6,app,1885202,837769,119939072,0.022798629807692306
16,databox-app-mock-6,app,1899142,844159,120569856,0.01692786181818182
16,databox-app-mock-6,app,1903464,846076,120758272,0.005669532682926829
16,databox-app-mock-6,app,1916352,851695,121315328,0.016076088372093022
16,databox-app-mock-6,app,1926176,855970,121692160,0.010596325114155251
16,databox-app-mock-6,app,1929096,857248,121880576,0.004791550627615063
16,databox-app-mock-6,app,1934882,859804,116387840,0.02167611059907834
16,databox-app-mock-6,app,1944772,864145,116822016,0.012784759633027522
16,databox-app-mock-6,app,1950282,866635,117010432,0.005311783486238532
16,databox-store-mock-7,store,3647375,2271927,148291584,0.011867723730168032
16,databox-store-mock-7,store,3662965,2280225,151535616,0.018601080866425992
16,databox-store-mock-7,store,3677451,2288655,151580672,0.010901525961538462
16,databox-store-mock-7,store,3720370,2320907,151719936,0.028312284545454546
16,databox-store-mock-7,store,3741920,2333857,151764992,0.010879337560975609
16,databox-store-mock-7,store,3789241,2363197,151916544,0.030772559069767443
16,databox-store-mock-7,store,3814463,2378663,151998464,0.018328999086757992
16,databox-store-mock-7,store,3853456,2402625,152162304,0.02909349958158996
16,databox-store-mock-7,store,3866519,2416425,152231936,0.015504158525345622
16,databox-store-mock-7,store,3901089,2434819,152322048,0.02307584495412844
16,databox-store-mock-7,store,3933627,2461949,152440832,0.02875277614678899
16,databox-driver-mock-7,driver,1030100,3028173,147734528,0.010996107489801121
16,databox-driver-mock-7,driver,1035926,3045182,147755008,0.011636843269230769
16,databox-driver-mock-7,driver,1052952,3092011,148971520,0.046839023636363636
16,databox-driver-mock-7,driver,1057484,3109955,148996096,0.010867558048780488
16,databox-driver-mock-7,driver,1073132,3157572,149061632,0.029045432558139534
16,databox-driver-mock-7,driver,1078774,3174913,149090304,0.013399095890410958
16,databox-driver-mock-7,driver,1081628,3183200,149102592,0.004863289539748954
16,databox-driver-mock-7,driver,1094446,3220243,149164032,0.02906162396313364
16,databox-driver-mock-7,driver,1105726,3251280,149209088,0.03080638899082569
16,databox-driver-mock-7,driver,1113026,3272274,150921216,0.030471419266055046
16,databox-driver-mock-7,driver,1119996,3293151,150949888,0.018465751851851852
16,databox-app-mock-7,app,1295202,582777,103997440,0.009309649528301886
16,databox-app-mock-7,app,1301000,585333,104243200,0.006978750961538461
16,databox-app-mock-7,app,1309430,589101,104628224,0.010008993636363636
16,databox-app-mock-7,app,1333672,599700,104669184,0.03301593073170732
16,databox-app-mock-7,app,1346288,605451,105033728,0.012927458604651164
16,databox-app-mock-7,app,1360294,611775,105746432,0.020213235616438355
16,databox-app-mock-7,app,1363082,613053,103960576,0.006848894560669456
16,databox-app-mock-7,app,1385662,623211,105041920,0.026148893087557603
16,databox-app-mock-7,app,1396872,627684,104693760,0.017852903669724772
16,databox-app-mock-7,app,1399866,629337,104824832,0.004711994495412844
16,databox-app-mock-7,app,1418706,636411,105644032,0.02502899722222222
16,databox-store-mock-8,store,1953981,1313151,119406592,0.009642938489733726
16,databox-store-mock-8,store,2000373,1339637,112287744,0.023449707581227438
16,databox-store-mock-8,store,2015101,1347861,111546368,0.018833753846153847
16,databox-store-mock-8,store,2030492,1356431,111915008,0.011759686363636364
16,databox-store-mock-8,store,2084173,1387165,112680960,0.0400973043902439
16,databox-store-mock-8,store,2103322,1398309,113139712,0.012805224186046512
16,databox-store-mock-8,store,2129542,1418411,113954816,0.020911740639269406
16,databox-store-mock-8,store,2159104,1451603,115269632,0.03246860418410042
16,databox-store-mock-8,store,2183258,1462895,115740672,0.012750786175115207
16,databox-store-mock-8,store,2213362,1481149,116424704,0.02201919633027523
16,databox-store-mock-8,store,2247039,1500591,116637696,0.022421307339449543
16,databox-driver-mock-8,driver,543710,1568995,134807552,0.009038214197688254
16,databox-driver-mock-8,driver,545444,1573102,134811648,0.003000472115384615
16,databox-driver-mock-8,driver,552498,1595070,134844416,0.014724793636363637
16,databox-driver-mock-8,driver,565254,1632920,134901760,0.026971345365853657
16,databox-driver-mock-8,driver,572402,1653812,134930432,0.014318339534883722
16,databox-driver-mock-8,driver,582288,1679957,134967296,0.018522341552511416
16,databox-driver-mock-8,driver,589324,1701607,135397376,0.03570862845188284
16,databox-driver-mock-8,driver,600892,1740562,137109504,0.030329806451612904
16,databox-driver-mock-8,driver,610716,1770135,137154560,0.019688839449541286
16,databox-driver-mock-8,driver,610716,1770135,137154560,0
16,databox-driver-mock-8,driver,627510,1820728,137228288,0.03365939166666667
16,databox-app-mock-8,app,829998,389742,109613056,0.00843548949931274
16,databox-app-mock-8,app,841512,394854,110120960,0.010340558844765342
16,databox-app-mock-8,app,845850,396705,110309376,0.005012691346153847
16,databox-app-mock-8,app,850032,398622,110493696,0.004827716363636363
16,databox-app-mock-8,app,854214,400539,110686208,0.005023837073170731
16,databox-app-mock-8,app,871284,407634,111161344,0.02578270418604651
16,databox-app-mock-8,app,890264,415161,103305216,0.02601666301369863
16,databox-app-mock-8,app,913306,425430,103436288,0.02720181841004184
16,databox-app-mock-8,app,917628,427347,103428096,0.005254069124423963
16,databox-app-mock-8,app,927518,431688,103936000,0.010372735779816514
16,databox-app-mock-8,app,940064,437439,104435712,0.016064767889908255
16,databox-store-mock-9,store,1019819,630115,101793792,0.008021624822324748
16,databox-store-mock-9,store,1045570,644055,101756928,0.01582205559566787
16,databox-store-mock-9,store,1074736,660783,101888000,0.020685927884615384
16,databox-store-mock-9,store,1096146,674789,101707776,0.021250277272727273
16,databox-store-mock-9,store,1150663,705721,102383616,0.03796523414634146
16,databox-store-mock-9,store,1171308,718267,102879232,0.012660282790697674
16,databox-store-mock-9,store,1200963,733667,102977536,0.02006893698630137
16,databox-store-mock-9,store,1237942,761333,103612416,0.02998278410041841
16,databox-store-mock-9,store,1257654,771437,103272448,0.013851255299539171
16,databox-store-mock-9,store,1287646,789757,103464960,0.02208657247706422
16,databox-store-mock-9,store,1321437,810659,103628800,0.027346447706422018
16,databox-driver-mock-9,driver,291806,818043,125968384,0.007349519804796966
16,databox-driver-mock-9,driver,293360,822411,125972480,0.002366874368231047
16,databox-driver-mock-9,driver,307682,864784,126046208,0.036164879807692306
16,databox-driver-mock-9,driver,316088,890190,126074880,0.01706159909090909
16,databox-driver-mock-9,driver,321866,907685,126095360,0.012217214634146342
16,databox-driver-mock-9,driver,336128,951269,126144512,0.029227831627906976
16,databox-driver-mock-9,driver,344558,977242,126181376,0.018881164383561643
16,databox-driver-mock-9,driver,348806,990202,126210048,0.009687297907949791
16,databox-driver-mock-9,driver,358704,1019867,128016384,0.029518174193548387
16,databox-driver-mock-9,driver,368598,1049010,128057344,0.0228626
16,databox-driver-mock-9,driver,377028,1074657,128176128,0.030074192660550458
16,databox-app-mock-9,app,382592,180758,85659648,0.006782526695563488
16,databox-app-mock-9,app,388390,183314,85921792,0.007476755769230769
16,databox-app-mock-9,app,410760,193472,85540864,0.03511699454545455
16,databox-app-mock-9,app,415148,195323,85737472,0.006067887804878049
16,databox-app-mock-9,app,430692,202220,85712896,0.021560721860465117
16,databox-app-mock-9,app,439188,206054,85651456,0.013621742465753425
16,databox-app-mock-9,app,443370,207971,85852160,0.004845128870292887
16,databox-app-mock-9,app,463228,216785,86401024,0.02859182396313364
16,databox-app-mock-9,app,471658,220553,86339584,0.012358429357798165
16,databox-app-mock-9,app,485664,226877,86597632,0.019306781651376146
16,databox-app-mock-9,app,495422,231350,87060480,0.011902271296296296
16,databox-store-mock-10,store,321372,159685,95477760,0.006625482640659527
16,databox-store-mock-10,store,331296,162153,94949376,0.02178289326923077
16,databox-store-mock-10,store,332021,163613,95162368,0.02272359090909091
16,databox-store-mock-10,store,338311,167269,95633408,0.03847487804878049
16,databox-store-mock-10,store,348423,170767,95834112,0.007069706046511628
16,databox-store-mock-10,store,378574,182155,95821824,0.022095259360730594
16,databox-store-mock-10,store,405859,196455,96104448,0.03424943514644351
16,databox-store-mock-10,store,415309,198493,96182272,0.006226512442396313
16,databox-store-mock-10,store,436677,207975,95694848,0.021256371559633027
16,databox-store-mock-10,store,474254,226539,96247808,0.03263330275229358
16,databox-store-mock-10,store,495197,235525,96366592,0.02840983888888889
16,databox-driver-mock-10,driver,40173,197282,92508160,0.005917794840758223
16,databox-driver-mock-10,driver,44071,223905,92950528,0.016174827436823105
16,databox-driver-mock-10,driver,44755,228358,93233152,0.0035078490384615386
16,databox-driver-mock-10,driver,44839,228358,93233152,0
16,databox-driver-mock-10,driver,46169,237414,92508160,0.009668838048780487
16,databox-driver-mock-10,driver,47751,251158,91893760,0.010532856744186046
16,databox-driver-mock-10,driver,50271,272663,92356608,0.017517026484018264
16,databox-driver-mock-10,driver,52857,294837,92213248,0.032479559832635986
16,databox-driver-mock-10,driver,53431,299129,92499968,0.003948318894009217
16,databox-driver-mock-10,driver,56595,321589,92680192,0.021114454128440367
16,databox-driver-mock-10,driver,59181,347740,93425664,0.019448124770642203
16,databox-app-mock-10,app,149667,78763,109027328,0.0058043296489886115
16,databox-app-mock-10,app,151555,79847,96059392,0.006804761538461539
16,databox-app-mock-10,app,153015,80488,96063488,0.0021630854545454546
16,databox-app-mock-10,app,154755,81063,96063488,0.0021441443902439025
16,databox-app-mock-10,app,157613,82345,96063488,0.003730219534883721
16,databox-app-mock-10,app,171413,88312,92745728,0.02906516803652968
16,databox-app-mock-10,app,175801,90243,85135360,0.0093034
16,databox-app-mock-10,app,185967,94901,84905984,0.01609708940092166
16,databox-app-mock-10,app,201367,101886,84869120,0.02684122752293578
16,databox-app-mock-10,app,202761,102527,84934656,0.0018749559633027522
16,databox-app-mock-10,app,206943,104450,85131264,0.005479840740740741
16,databox-store-mock-11,store,40372,16338,107708416,0.0052916515625832435
16,databox-store-mock-11,store,43126,17622,108564480,0.022376953068592057
16,databox-store-mock-11,store,44416,18432,109174784,0.020815683653846152
16,databox-store-mock-11,store,45677,19491,109408256,0.016345143636363635
16,databox-store-mock-11,store,47759,20733,110317568,0.03469257170731707
16,databox-store-mock-11,store,48277,21111,110641152,0.009099977674418605
16,databox-store-mock-11,store,49309,21813,112193536,0.023852115068493152
16,databox-store-mock-11,store,54455,22417,113082368,0.034316764016736404
16,databox-store-mock-11,store,54595,22417,113680384,0.011130187096774194
16,databox-store-mock-11,store,54735,22417,114012160,0.024460025688073393
16,databox-store-mock-11,store,75699,36489,114782208,0.03181863944954128
16,databox-driver-mock-11,driver,14158,1296,104534016,0.005057461732959375
16,databox-driver-mock-11,driver,14498,1296,104841216,0.0178115125
16,databox-driver-mock-11,driver,15127,1892,105525248,0.026277546363636363
16,databox-driver-mock-11,driver,15403,1958,105869312,0.021071458536585364
16,databox-driver-mock-11,driver,15569,2074,106401792,0.016102701395348838
16,databox-driver-mock-11,driver,16049,6703,108519424,0.04900995525114155
16,databox-driver-mock-11,driver,16049,6703,108519424,0
16,databox-driver-mock-11,driver,16189,6703,108519424,0
16,databox-driver-mock-11,driver,18841,10982,108883968,0.00830255504587156
16,databox-driver-mock-11,driver,20375,19277,109555712,0.00802348623853211
16,databox-driver-mock-11,driver,24689,32662,110374912,0.017948964814814814
16,databox-app-mock-11,app,29223,22022,89153536,0.004961158719672672
16,databox-app-mock-11,app,29545,22244,89153536,0.00380413357400722
16,databox-app-mock-11,app,31645,24802,90800128,0.057418815384615386
16,databox-app-mock-11,app,32077,25394,87691264,0.01836995909090909
16,databox-app-mock-11,app,32525,25912,88137728,0.015538522926829269
16,databox-app-mock-11,app,33939,27466,89198592,0.038822687441860466
16,databox-app-mock-11,app,34425,28132,88961024,0.019850897716894977
16,databox-app-mock-11,app,34619,28649,89075712,0.005326810041841004
