62,light,1476798850181,1476798850101,94.000000
63,light,1476798850376,1476798850281,32.000000
64,light,1476798850496,1476798850461,96.000000
65,light,1476798850891,1476798850641,76.000000
66,light,1476798850913,1476798850822,38.000000
67,light,1476798851182,1476798851002,106.000000
68,light,1476798851226,1476798851181,21.000000
69,light,1476798851502,1476798851364,107.000000
70,light,1476798851600,1476798851542,57.000000
71,light,1476798851775,1476798851723,104.000000
72,light,1476798851983,1476798851903,80.000000
73,light,1476798852469,1476798852083,50.000000
74,light,1476798852469,1476798852265,98.000000
75,light,1476798852479,1476798852443,30.000000
76,light,1476798852686,1476798852622,94.000000
77,light,1476798852844,1476798852804,24.000000
78,light,1476798853068,1476798852984,70.000000
79,light,1476798853206,1476798853163,29.000000
80,light,1476798853403,1476798853344,68.000000
81,light,1476798853572,1476798853524,58.000000
82,light,1476798854046,1476798853704,41.000000
83,light,1476798854046,1476798853885,54.000000
84,light,1476798854106,1476798854066,32.000000
85,light,1476798854286,1476798854245,109.000000
86,light,1476798854466,1476798854425,144.000000
87,light,1476798854643,1476798854605,35.000000
88,light,1476798854845,1476798854785,27.000000
89,light,1476798855489,1476798855326,28.000000
90,light,1476798855537,1476798855505,45.000000
91,light,1476798855960,1476798855686,33.000000
92,light,1476798855960,1476798855867,40.000000
93,light,1476798856194,1476798856047,30.000000
94,light,1476798856271,1476798856227,32.000000
95,light,1476798856665,1476798856587,26.000000
96,light,1476798856961,1476798856767,49.000000
97,light,1476798856992,1476798856947,122.000000
98,light,1476798857214,1476798857128,104.000000
99,light,1476798857371,1476798857307,110.000000
100,light,1476798857540,1476798857488,133.000000
101,light,1476798857713,1476798857670,100.000000
102,light,1476798857894,1476798857848,134.000000
103,light,1476798858223,1476798858052,88.000000
104,light,1476798858246,1476798858209,147.000000
105,light,1476798858577,1476798858389,145.000000
106,light,1476798858624,1476798858571,134.000000
107,light,1476798858846,1476798858749,122.000000
108,light,1476798859609,1476798858939,124.000000
109,light,1476798859610,1476798859110,139.000000
110,light,1476798859610,1476798859289,110.000000
111,light,1476798859610,1476798859470,100.000000
112,light,1476798859879,1476798859650,144.000000
113,light,1476798859881,1476798859830,146.000000
114,light,1476798860082,1476798860011,125.000000
115,light,1476798860244,1476798860191,146.000000
116,light,1476798860411,1476798860371,115.000000
117,light,1476798860640,1476798860551,147.000000
118,light,1476798860807,1476798860731,129.000000
119,light,1476798860964,1476798860911,115.000000
120,light,1476798861259,1476798861092,153.000000
121,light,1476798861327,1476798861271,117.000000
122,light,1476798861515,1476798861453,142.000000
123,light,1476798861685,1476798861632,123.000000
124,light,1476798861866,1476798861813,110.000000
125,light,1476798862034,1476798861992,108.000000
126,light,1476798862237,1476798862173,103.000000
127,light,1476798862390,1476798862354,148.000000
128,light,1476798862590,1476798862533,151.000000
129,light,1476798862766,1476798862713,109.000000
130,light,1476798862999,1476798862893,130.000000
131,light,1476798863182,1476798863073,127.000000
132,light,1476798863307,1476798863253,90.000000
133,light,1476798863501,1476798863434,135.000000
134,light,1476798863668,1476798863614,126.000000
135,light,1476798864035,1476798863974,125.000000
136,light,1476798864431,1476798864335,124.000000
137,light,1476798864572,1476798864515,123.000000
138,light,1476798864830,1476798864695,122.000000
139,light,1476798865033,1476798864875,117.000000
140,light,1476798865311,1476798865059,102.000000
141,light,1476798865312,1476798865234,108.000000
142,light,1476798865512,1476798865415,139.000000
143,light,1476798865656,1476798865596,125.000000
144,light,1476798865820,1476798865776,132.000000
145,light,1476798866015,1476798865956,106.000000
146,light,1476798866368,1476798866317,92.000000
147,light,1476798866532,1476798866497,106.000000
148,light,1476798866719,1476798866677,105.000000
149,light,1476798866902,1476798866857,113.000000
150,light,1476798867183,1476798867037,106.000000
151,light,1476798867292,1476798867216,114.000000
152,light,1476798867432,1476798867398,112.000000
153,light,1476798867622,1476798867578,115.000000
154,light,1476798867806,1476798867758,104.000000
155,light,1476798868010,1476798867938,86.000000
156,light,1476798868187,1476798868118,128.000000
157,light,1476798868346,1476798868299,118.000000
158,light,1476798868542,1476798868479,89.000000
159,light,1476798868697,1476798868659,118.000000
160,light,1476798868875,1476798868839,105.000000
161,light,1476798869170,1476798869021,84.000000
162,light,1476798869250,1476798869198,111.000000
163,light,1476798869419,1476798869380,112.000000
164,light,1476798869618,1476798869560,87.000000
165,light,1476798869784,1476798869740,89.000000
166,light,1476798869981,1476798869920,112.000000
167,light,1476798870143,1476798870100,97.000000
168,light,1476798870328,1476798870281,111.000000
169,light,1476798870495,1476798870460,83.000000
170,light,1476798870698,1476798870641,109.000000
171,light,1476798870891,1476798870821,96.000000
172,light,1476798871152,1476798871007,108.000000
173,light,1476798871268,1476798871181,84.000000
174,light,1476798871467,1476798871361,103.000000
175,light,1476798871605,1476798871542,77.000000
176,light,1476798871804,1476798871722,102.000000
177,light,1476798871944,1476798871902,74.000000
178,light,1476798872149,1476798872083,73.000000
179,light,1476798872334,1476798872274,94.000000
180,light,1476798872499,1476798872442,92.000000
181,light,1476798872659,1476798872622,91.000000
182,light,1476798872851,1476798872806,70.000000
183,light,1476798873102,1476798872984,103.000000
184,light,1476798873259,1476798873183,91.000000
185,light,1476798873457,1476798873344,77.000000
186,light,1476798873565,1476798873524,93.000000
187,light,1476798873748,1476798873704,84.000000
188,light,1476798873954,1476798873884,87.000000
189,light,1476798874320,1476798874245,85.000000
190,light,1476798874482,1476798874425,70.000000
191,light,1476798874641,1476798874604,79.000000
192,light,1476798874837,1476798874785,99.000000
193,light,1476798875000,1476798874965,76.000000
194,light,1476798875208,1476798875144,89.000000
195,light,1476798875394,1476798875325,83.000000
196,light,1476798875560,1476798875505,73.000000
197,light,1476798875724,1476798875686,84.000000
198,light,1476798875967,1476798875866,91.000000
199,light,1476798876112,1476798876051,94.000000
200,light,1476798876273,1476798876226,89.000000
201,light,1476798876442,1476798876406,92.000000
202,light,1476798876687,1476798876587,78.000000
203,light,1476798876818,1476798876766,82.000000
204,light,1476798876985,1476798876947,81.000000
205,light,1476798877201,1476798877127,42.000000
206,light,1476798877343,1476798877306,86.000000
207,light,1476798877536,1476798877493,92.000000
208,light,1476798877749,1476798877674,55.000000
209,light,1476798877893,1476798877848,71.000000
210,light,1476798878076,1476798878033,98.000000
211,light,1476798878314,1476798878208,75.000000
212,light,1476798878430,1476798878388,50.000000
213,light,1476798878625,1476798878568,104.000000
214,light,1476798878787,1476798878748,52.000000
215,light,1476798878990,1476798878929,67.000000
216,light,1476798879244,1476798879109,107.000000
217,light,1476798879327,1476798879288,77.000000
218,light,1476798879525,1476798879470,93.000000
219,light,1476798879701,1476798879650,98.000000
220,light,1476798879893,1476798879830,109.000000
221,light,1476798880076,1476798880010,68.000000
222,light,1476798880240,1476798880190,101.000000
223,light,1476798880413,1476798880370,100.000000
224,light,1476798880601,1476798880550,84.000000
225,light,1476798880770,1476798880730,96.000000
226,light,1476798880966,1476798880910,83.000000
227,light,1476798881175,1476798881091,44.000000
228,light,1476798881314,1476798881270,109.000000
229,light,1476798881490,1476798881452,72.000000
230,light,1476798881697,1476798881631,108.000000
231,light,1476798881862,1476798881812,76.000000
232,light,1476798882049,1476798881992,116.000000
233,light,1476798882219,1476798882173,82.000000
234,light,1476798882388,1476798882353,116.000000
235,light,1476798882597,1476798882533,58.000000
236,light,1476798882782,1476798882712,108.000000
237,light,1476798882975,1476798882892,92.000000
238,light,1476798883142,1476798883094,68.000000
239,light,1476798883294,1476798883247,111.000000
240,light,1476798883496,1476798883429,69.000000
241,light,1476798883656,1476798883607,96.000000
242,light,1476798883836,1476798883788,75.000000
243,light,1476798884022,1476798883969,86.000000
244,light,1476798884198,1476798884149,92.000000
245,light,1476798884409,1476798884328,61.000000
246,light,1476798884564,1476798884509,92.000000
247,light,1476798884756,1476798884689,74.000000
248,light,1476798884929,1476798884869,87.000000
249,light,1476798885136,1476798885049,86.000000
250,light,1476798885338,1476798885228,93.000000
251,light,1476798885446,1476798885410,86.000000
252,light,1476798885639,1476798885590,90.000000
253,light,1476798885862,1476798885770,89.000000
254,light,1476798885992,1476798885950,73.000000
255,light,1476798886190,1476798886130,87.000000
256,light,1476798886360,1476798886310,86.000000
257,light,1476798886548,1476798886492,108.000000
258,light,1476798886967,1476798886671,84.000000
259,light,1476798886967,1476798886851,102.000000
260,light,1476798887368,1476798887035,92.000000
261,light,1476798887368,1476798887210,50.000000
262,light,1476798887468,1476798887393,74.000000
263,light,1476798887629,1476798887571,95.000000
264,light,1476798887801,1476798887752,75.000000
265,light,1476798888013,1476798887932,107.000000
266,light,1476798888504,1476798888126,92.000000
267,light,1476798888504,1476798888292,74.000000
268,light,1476798888523,1476798888473,102.000000
269,light,1476798888725,1476798888653,76.000000
270,light,1476798888889,1476798888833,40.000000
271,light,1476798889231,1476798889015,103.000000
272,light,1476798889436,1476798889373,95.000000
273,light,1476798889600,1476798889554,109.000000
274,light,1476798889817,1476798889741,90.000000
275,light,1476798889972,1476798889914,108.000000
276,light,1476798890141,1476798890094,46.000000
277,light,1476798890328,1476798890274,87.000000
278,light,1476798890504,1476798890454,124.000000
279,light,1476798890693,1476798890634,89.000000
280,light,1476798890874,1476798890815,127.000000
281,light,1476798891148,1476798890995,108.000000
282,light,1476798891215,1476798891174,97.000000
283,light,1476798891474,1476798891355,132.000000
284,light,1476798891592,1476798891535,81.000000
285,light,1476798891766,1476798891715,115.000000
286,light,1476798892004,1476798891896,102.000000
287,light,1476798892140,1476798892076,36.000000
288,light,1476798892398,1476798892264,109.000000
289,light,1476798892483,1476798892435,134.000000
290,light,1476798892684,1476798892616,106.000000
291,light,1476798892863,1476798892796,82.000000
292,light,1476798893128,1476798892979,139.000000
293,light,1476798893206,1476798893156,93.000000
294,light,1476798893420,1476798893340,69.000000
295,light,1476798893577,1476798893518,137.000000
296,light,1476798893789,1476798893697,102.000000
297,light,1476798893935,1476798893877,135.000000
298,light,1476798894122,1476798894058,113.000000
299,light,1476798894283,1476798894239,30.000000
300,light,1476798894795,1476798894418,136.000000
301,light,1476798894837,1476798894778,8.000000
302,light,1476798895007,1476798894958,139.000000
303,light,1476798895269,1476798895139,78.000000
304,light,1476798895373,1476798895318,124.000000
305,light,1476798895557,1476798895499,16.000000
306,light,1476798895745,1476798895679,120.000000
307,light,1476798895925,1476798895859,135.000000
308,light,1476798896098,1476798896039,12.000000
309,light,1476798896300,1476798896220,32.000000
310,light,1476798896441,1476798896400,24.000000
311,light,1476798896633,1476798896580,13.000000
312,light,1476798896818,1476798896760,140.000000
313,light,1476798896994,1476798896940,26.000000
314,light,1476798897218,1476798897120,30.000000
315,light,1476798897345,1476798897300,139.000000
316,light,1476798897553,1476798897481,27.000000
317,light,1476798897728,1476798897661,48.000000
318,light,1476798897891,1476798897841,137.000000
319,light,1476798898117,1476798898024,89.000000
320,light,1476798898294,1476798898201,36.000000
321,light,1476798898453,1476798898381,91.000000
322,light,1476798898639,1476798898562,25.000000
323,light,1476798898888,1476798898742,141.000000
324,light,1476798898993,1476798898922,66.000000
325,light,1476798899236,1476798899102,11.000000
326,light,1476798899317,1476798899282,22.000000
327,light,1476798899666,1476798899463,21.000000
328,light,1476798899683,1476798899643,46.000000
329,light,1476798899913,1476798899823,119.000000
330,light,1476798900078,1476798900003,79.000000
331,light,1476798900244,1476798900183,13.000000
332,light,1476798900423,1476798900363,143.000000
333,light,1476798900593,1476798900544,142.000000
334,light,1476798900887,1476798900724,11.000000
335,light,1476798900947,1476798900904,148.000000
336,light,1476798901222,1476798901084,131.000000
337,light,1476798901301,1476798901264,9.000000
338,light,1476798901627,1476798901445,120.000000
339,light,1476798901680,1476798901625,16.000000
340,light,1476798901853,1476798901805,124.000000
341,light,1476798902038,1476798901985,13.000000
342,light,1476798902346,1476798902165,122.000000
343,light,1476798902429,1476798902345,115.000000
344,light,1476798902620,1476798902526,75.000000
345,light,1476798902757,1476798902706,108.000000
346,light,1476798902944,1476798902886,97.000000
347,light,1476798903210,1476798903066,136.000000
348,light,1476798903402,1476798903246,11.000000
349,light,1476798903475,1476798903426,35.000000
350,light,1476798903719,1476798903619,137.000000
351,light,1476798903878,1476798903787,109.000000
352,light,1476798904038,1476798903968,12.000000
353,light,1476798904215,1476798904147,149.000000
354,light,1476798904380,1476798904328,86.000000
355,light,1476798904549,1476798904509,18.000000
356,light,1476798904737,1476798904689,152.000000
357,light,1476798904913,1476798904868,32.000000
358,light,1476798905214,1476798905048,40.000000
359,light,1476798905299,1476798905228,153.000000
360,light,1476798905461,1476798905408,10.000000
361,light,1476798905633,1476798905589,155.000000
362,light,1476798905847,1476798905769,29.000000
363,light,1476798906042,1476798905949,26.000000
364,light,1476798906177,1476798906129,89.000000
365,light,1476798906359,1476798906309,41.000000
366,light,1476798906801,1476798906489,95.000000
367,light,1476798906802,1476798906670,130.000000
368,light,1476798906900,1476798906850,10.000000
369,light,1476798907178,1476798907030,146.000000
370,light,1476798907249,1476798907209,11.000000
371,light,1476798907485,1476798907390,70.000000
372,light,1476798907614,1476798907571,144.000000
373,light,1476798907802,1476798907751,11.000000
374,light,1476798907987,1476798907931,38.000000
375,light,1476798908155,1476798908111,89.000000
376,light,1476798908357,1476798908291,70.000000
377,light,1476798908524,1476798908471,10.000000
378,light,1476798908720,1476798908652,139.000000
379,light,1476798908913,1476798908832,10.000000
380,light,1476798909140,1476798909012,120.000000
381,light,1476798909230,1476798909191,100.000000
382,light,1476798909433,1476798909372,78.000000
383,light,1476798909605,1476798909552,135.000000
384,light,1476798909820,1476798909733,18.000000
385,light,1476798910215,1476798909913,130.000000
386,light,1476798910216,1476798910093,30.000000
387,light,1476798910538,1476798910273,77.000000
388,light,1476798910568,1476798910453,27.000000
389,light,1476798910688,1476798910633,10.000000
390,light,1476798910877,1476798910814,125.000000
391,light,1476798911129,1476798910994,13.000000
392,light,1476798911276,1476798911173,126.000000
393,light,1476798911438,1476798911354,11.000000
394,light,1476798911601,1476798911534,81.000000
395,light,1476798911803,1476798911714,125.000000
396,light,1476798912137,1476798911895,25.000000
397,light,1476798912169,1476798912075,126.000000
398,light,1476798912355,1476798912255,13.000000
399,light,1476798912511,1476798912435,103.000000
400,light,1476798912675,1476798912615,107.000000
401,light,1476798912842,1476798912796,106.000000
402,light,1476798913027,1476798912976,20.000000
403,light,1476798913205,1476798913155,120.000000
404,light,1476798913388,1476798913336,112.000000
405,light,1476798913582,1476798913516,22.000000
406,light,1476798913749,1476798913696,120.000000
407,light,1476798913967,1476798913877,11.000000
408,light,1476798914107,1476798914057,125.000000
409,light,1476798914290,1476798914238,52.000000
410,light,1476798914527,1476798914418,107.000000
411,light,1476798914655,1476798914597,76.000000
412,light,1476798914828,1476798914779,15.000000
413,light,1476798915018,1476798914959,123.000000
414,light,1476798915182,1476798915137,9.000000
415,light,1476798915368,1476798915318,99.000000
416,light,1476798915553,1476798915498,72.000000
417,light,1476798915731,1476798915678,11.000000
418,light,1476798915906,1476798915859,86.000000
419,light,1476798916100,1476798916039,59.000000
420,light,1476798916272,1476798916219,31.000000
421,light,1476798916459,1476798916399,120.000000
422,light,1476798916628,1476798916579,12.000000
423,light,1476798916809,1476798916759,99.000000
424,light,1476798916986,1476798916940,124.000000
425,light,1476798917223,1476798917120,11.000000
426,light,1476798917333,1476798917299,119.000000
427,light,1476798917861,1476798917480,67.000000
428,light,1476798917862,1476798917660,8.000000
429,light,1476798917882,1476798917840,131.000000
430,light,1476798918076,1476798918023,73.000000
431,light,1476798918285,1476798918219,54.000000
432,light,1476798918447,1476798918381,21.000000
433,light,1476798918614,1476798918561,8.000000
434,light,1476798918794,1476798918741,109.000000
435,light,1476798918961,1476798918921,15.000000
436,light,1476798919251,1476798919102,94.000000
437,light,1476798919317,1476798919281,122.000000
438,light,1476798919514,1476798919462,9.000000
439,light,1476798919684,1476798919642,12.000000
440,light,1476798919921,1476798919822,112.000000
441,light,1476798920059,1476798920002,12.000000
442,light,1476798920266,1476798920183,80.000000
443,light,1476798920413,1476798920363,68.000000
444,light,1476798920594,1476798920543,62.000000
445,light,1476798920776,1476798920723,101.000000
446,light,1476798921002,1476798920903,112.000000
447,light,1476798921195,1476798921084,110.000000
448,light,1476798921334,1476798921263,105.000000
449,light,1476798921491,1476798921444,84.000000
450,light,1476798921700,1476798921624,116.000000
451,light,1476798921867,1476798921804,99.000000
452,light,1476798922043,1476798921984,94.000000
453,light,1476798922217,1476798922165,115.000000
454,light,1476798922396,1476798922345,84.000000
455,light,1476798922598,1476798922525,99.000000
456,light,1476798922756,1476798922705,86.000000
457,light,1476798922938,1476798922885,15.000000
458,light,1476798923203,1476798923066,88.000000
459,light,1476798923288,1476798923245,130.000000
460,light,1476798923476,1476798923426,69.000000
461,light,1476798923765,1476798923621,90.000000
462,light,1476798923833,1476798923786,172.000000
463,light,1476798924006,1476798923966,59.000000
464,light,1476798924408,1476798924327,174.000000
465,light,1476798924552,1476798924507,85.000000
466,light,1476798924746,1476798924688,72.000000
467,light,1476798924918,1476798924868,129.000000
468,light,1476798925175,1476798925049,90.000000
469,light,1476798925280,1476798925227,76.000000
470,light,1476798925464,1476798925408,191.000000
471,light,1476798925638,1476798925588,91.000000
472,light,1476798925830,1476798925768,89.000000
473,light,1476798926000,1476798925948,181.000000
474,light,1476798926173,1476798926129,56.000000
475,light,1476798926356,1476798926309,98.000000
476,light,1476798926547,1476798926489,126.000000
477,light,1476798926734,1476798926669,73.000000
478,light,1476798926920,1476798926849,119.000000
479,light,1476798927172,1476798927029,122.000000
480,light,1476798927256,1476798927209,82.000000
481,light,1476798927458,1476798927390,184.000000
482,light,1476798927622,1476798927570,94.000000
483,light,1476798928022,1476798927930,179.000000
484,light,1476798928167,1476798928111,83.000000
485,light,1476798928361,1476798928291,78.000000
486,light,1476798928534,1476798928471,166.000000
487,light,1476798929006,1476798928651,91.000000
488,light,1476798929006,1476798928831,85.000000
489,light,1476798929165,1476798929011,184.000000
490,light,1476798929259,1476798929191,77.000000
491,light,1476798929455,1476798929371,82.000000
492,light,1476798929607,1476798929552,190.000000
493,light,1476798929821,1476798929732,57.000000
494,light,1476798929975,1476798929912,92.000000
495,light,1476798930140,1476798930092,188.000000
496,light,1476798930348,1476798930273,67.000000
497,light,1476798930505,1476798930453,73.000000
498,light,1476798930746,1476798930633,185.000000
499,light,1476798930868,1476798930813,68.000000
500,light,1476798931042,1476798930993,64.000000
501,light,1476798931238,1476798931173,88.000000
502,light,1476798931398,1476798931353,92.000000
503,light,1476798931632,1476798931533,171.000000
504,light,1476798931780,1476798931713,95.000000
505,light,1476798932196,1476798932074,152.000000
506,light,1476798932370,1476798932258,86.000000
507,light,1476798932482,1476798932434,94.000000
508,light,1476798932690,1476798932621,180.000000
509,light,1476798932854,1476798932795,94.000000
510,light,1476798933041,1476798932975,99.000000
511,light,1476798933212,1476798933155,194.000000
512,light,1476798933416,1476798933338,88.000000
513,light,1476798933604,1476798933516,76.000000
514,light,1476798933768,1476798933707,205.000000
515,light,1476798933961,1476798933878,99.000000
516,light,1476798934131,1476798934057,116.000000
517,light,1476798934308,1476798934237,206.000000
518,light,1476798934617,1476798934417,62.000000
519,light,1476798934689,1476798934598,150.000000
520,light,1476798934835,1476798934777,186.000000
521,light,1476798935020,1476798934960,55.000000
522,light,1476798935200,1476798935137,49.000000
523,light,1476798935371,1476798935319,140.000000
524,light,1476798935563,1476798935498,102.000000
525,light,1476798935744,1476798935678,189.000000
526,light,1476798935915,1476798935859,92.000000
527,light,1476798936109,1476798936038,98.000000
528,light,1476798936277,1476798936219,147.000000
529,light,1476798936456,1476798936399,906.957092
530,light,1476798936632,1476798936579,94.000000
531,light,1476798936819,1476798936759,68.000000
532,light,1476798937038,1476798936940,201.000000
533,light,1476798937182,1476798937119,55.000000
534,light,1476798937363,1476798937299,74.000000
535,light,1476798937542,1476798937480,198.000000
536,light,1476798937737,1476798937660,68.000000
537,light,1476798937916,1476798937840,102.000000
538,light,1476798938085,1476798938026,197.000000
539,light,1476798938321,1476798938201,94.000000
540,light,1476798938431,1476798938381,57.000000
541,light,1476798938613,1476798938561,137.000000
542,light,1476798938837,1476798938740,123.000000
543,light,1476798938989,1476798938921,86.000000
544,light,1476798939289,1476798939102,87.000000
545,light,1476798939312,1476798939281,186.000000
546,light,1476798939520,1476798939461,52.000000
547,light,1476798939689,1476798939642,97.000000
548,light,1476798939900,1476798939822,186.000000
549,light,1476798940053,1476798940002,73.000000
550,light,1476798940242,1476798940183,68.000000
551,light,1476798940421,1476798940363,188.000000
552,light,1476798940593,1476798940543,73.000000
553,light,1476798940782,1476798940723,72.000000
554,light,1476798940976,1476798940903,157.000000
555,light,1476798941209,1476798941084,76.000000
556,light,1476798941304,1476798941263,54.000000
557,light,1476798941502,1476798941444,165.000000
558,light,1476798941726,1476798941624,84.000000
559,light,1476798942051,1476798941984,87.000000
560,light,1476798942259,1476798942200,96.000000
561,light,1476798942448,1476798942344,76.000000
562,light,1476798942584,1476798942526,113.000000
563,light,1476798942762,1476798942704,99.000000
564,light,1476798942929,1476798942885,72.000000
565,light,1476798943203,1476798943021,96.000000
566,light,1476798943319,1476798943204,116.000000
567,light,1476798943491,1476798943382,68.000000
568,light,1476798943658,1476798943562,88.000000
569,light,1476798943855,1476798943742,153.000000
570,light,1476798944041,1476798943925,59.000000
571,light,1476798944215,1476798944103,84.000000
572,light,1476798944418,1476798944283,75.000000
573,light,1476798944574,1476798944463,60.000000
574,light,1476798944735,1476798944643,111.000000
575,light,1476798944951,1476798944823,97.000000
576,light,1476798945238,1476798945005,66.000000
577,light,1476798945259,1476798945182,106.000000
578,light,1476798945494,1476798945363,59.000000
579,light,1476798945656,1476798945544,65.000000
580,light,1476798945838,1476798945724,86.000000
581,light,1476798946117,1476798945904,62.000000
582,light,1476798946184,1476798946084,73.000000
583,light,1476798946373,1476798946266,57.000000
584,light,1476798946790,1476798946445,40.000000
585,light,1476798946823,1476798946625,62.000000
586,light,1476798946911,1476798946805,117.000000
587,light,1476798947191,1476798946985,70.000000
588,light,1476798947246,1476798947165,39.000000
589,light,1476798947547,1476798947346,93.000000
590,light,1476798947780,1476798947526,57.000000
591,light,1476798947793,1476798947710,34.000000
592,light,1476798948008,1476798947886,85.000000
593,light,1476798948219,1476798948065,61.000000
594,light,1476798948357,1476798948259,50.000000
595,light,1476798948519,1476798948427,86.000000
596,light,1476798948832,1476798948607,72.000000
597,light,1476798948917,1476798948787,52.000000
598,light,1476798949078,1476798948967,41.000000
599,light,1476798949247,1476798949146,40.000000
600,light,1476798949532,1476798949327,93.000000
601,light,1476798949638,1476798949508,55.000000
602,light,1476798949789,1476798949688,31.000000
603,light,1476798949965,1476798949868,32.000000
604,light,1476798950180,1476798950053,70.000000
605,light,1476798950343,1476798950228,102.000000
606,light,1476798950515,1476798950409,46.000000
607,light,1476798950709,1476798950589,47.000000
608,light,1476798950872,1476798950769,56.000000
609,light,1476798951071,1476798950949,66.000000
610,light,1476798951221,1476798951128,58.000000
611,light,1476798951409,1476798951310,53.000000
612,light,1476798951642,1476798951490,59.000000
613,light,1476798951856,1476798951670,86.000000
614,light,1476798951953,1476798951850,68.000000
615,light,1476798952180,1476798952030,49.000000
616,light,1476798952310,1476798952210,51.000000
617,light,1476798952498,1476798952390,36.000000
618,light,1476798952659,1476798952571,131.000000
619,light,1476798952862,1476798952751,80.000000
620,light,1476798953064,1476798952931,76.000000
621,light,1476798953237,1476798953110,95.000000
622,light,1476798953388,1476798953291,78.000000
623,light,1476798953566,1476798953471,88.000000
624,light,1476798953745,1476798953652,44.000000
625,light,1476798953938,1476798953832,40.000000
626,light,1476798954130,1476798954012,53.000000
627,light,1476798954297,1476798954192,68.000000
628,light,1476798954620,1476798954374,125.000000
629,light,1476798954681,1476798954552,65.000000
630,light,1476798954827,1476798954733,39.000000
631,light,1476798955110,1476798954913,57.000000
632,light,1476798955307,1476798955185,68.000000
633,light,1476798955380,1476798955272,151.000000
634,light,1476798955581,1476798955453,52.000000
635,light,1476798955728,1476798955634,46.000000
636,light,1476798955963,1476798955814,51.000000
637,light,1476798956086,1476798955994,54.000000
638,light,1476798956279,1476798956174,126.000000
639,light,1476798956503,1476798956354,50.000000
640,light,1476798956635,1476798956534,103.000000
641,light,1476798956809,1476798956715,71.000000
642,light,1476798957007,1476798956895,49.000000
643,light,1476798957300,1476798957075,103.000000
644,light,1476798957342,1476798957254,58.000000
645,light,1476798957523,1476798957435,74.000000
646,light,1476798957817,1476798957617,54.000000
647,light,1476798957909,1476798957796,43.000000
648,light,1476798958081,1476798957976,104.000000
649,light,1476798958272,1476798958156,66.000000
650,light,1476798958441,1476798958335,119.000000
651,light,1476798958612,1476798958517,58.000000
652,light,1476798958786,1476798958696,86.000000
653,light,1476798958968,1476798958877,68.000000
654,light,1476798959252,1476798959057,52.000000
655,light,1476798959318,1476798959236,112.000000
656,light,1476798959528,1476798959417,62.000000
657,light,1476798959775,1476798959598,79.000000
658,light,1476798959869,1476798959778,58.000000
659,light,1476798960042,1476798959958,75.000000
660,light,1476798960225,1476798960137,105.000000
661,light,1476798960455,1476798960318,99.000000
662,light,1476798960591,1476798960499,39.000000
663,light,1476798960768,1476798960679,46.000000
664,light,1476798960954,1476798960859,66.000000
665,light,1476798961213,1476798961039,77.000000
