triplets,name,type,rx,tx,mem,cpu
17,databox-app-mock-11,app,135285,68672,86859776,0.010082822299651567
17,databox-app-mock-11,app,141005,71302,87126016,0.004969354858934169
17,databox-app-mock-11,app,141215,71302,87126016,0
17,databox-app-mock-11,app,144069,72518,86347776,0.003886906936416185
17,databox-app-mock-11,app,151105,75657,86695936,0.007257848125
17,databox-app-mock-11,app,171941,84631,87691264,0.021674792903225805
17,databox-app-mock-11,app,183827,89581,88047616,0.044694012903225805
17,databox-store-mock-12,store,31544,9048,91013120,0.0002821143342327109
17,databox-store-mock-12,store,32100,9372,90984448,0.02301961607142857
17,databox-store-mock-12,store,34378,10830,91656192,0.03407005359477124
17,databox-store-mock-12,store,35550,11532,92008448,0.024681896167247388
17,databox-store-mock-12,store,36438,12180,92778496,0.015629284639498434
17,databox-store-mock-12,store,38891,13949,93433856,0.040197885975609755
17,databox-store-mock-12,store,40667,15245,94769152,0.03117689710982659
17,databox-store-mock-12,store,41966,15979,95465472,0.019418779375
17,databox-store-mock-12,store,42607,17439,96505856,0.032930395483870965
17,databox-store-mock-12,store,51311,27379,96645120,0.014261727741935484
17,databox-store-mock-12,store,62327,32569,97120256,0.018073205298013244
17,databox-driver-mock-12,driver,13852,1296,87986176,0.00025194280603572385
17,databox-driver-mock-12,driver,14582,1296,82681856,0.03793140833333333
17,databox-driver-mock-12,driver,14652,1296,83443712,0.011683163398692811
17,databox-driver-mock-12,driver,14932,1296,84062208,0.024703750522648085
17,databox-driver-mock-12,driver,14932,1296,85229568,0.016831909090909092
17,databox-driver-mock-12,driver,15044,1296,86470656,0.02513145731707317
17,databox-driver-mock-12,driver,15184,1296,85778432,0.030870404624277457
17,databox-driver-mock-12,driver,15184,1296,86020096,0.015410980625
17,databox-driver-mock-12,driver,15961,1896,86634496,0.022025895483870968
17,databox-driver-mock-12,driver,16027,1962,86605824,0.015633328387096773
17,databox-driver-mock-12,driver,16647,6517,87392256,0.01486286821192053
17,databox-app-mock-12,app,22147,11674,79601664,0.0002489502707582231
17,databox-app-mock-12,app,22675,12340,80117760,0.019050964285714286
17,databox-app-mock-12,app,23269,13154,80072704,0.014406602614379085
17,databox-app-mock-12,app,24251,14116,80265216,0.019759992334494773
17,databox-app-mock-12,app,25725,16040,80510976,0.03703606520376176
17,databox-app-mock-12,app,27069,17594,80896000,0.02564135304878049
17,databox-app-mock-12,app,27339,17964,81215488,0.005822234104046243
17,databox-app-mock-12,app,28311,19296,81403904,0.021899126875
17,databox-app-mock-12,app,31693,21326,81879040,0.019378125806451613
17,databox-app-mock-12,app,40263,25681,82358272,0.009340263225806451
17,databox-app-mock-12,app,44445,27604,82518016,0.0039507198675496685
17,databox-store-mock-13,store,16442,1944,72904704,0.0001927942342005823
17,databox-store-mock-13,store,17448,2040,71389184,0.02253677738095238
17,databox-store-mock-13,store,18776,2958,73142272,0.05367773398692811
17,databox-store-mock-13,store,20084,3606,74379264,0.02050652543554007
17,databox-store-mock-13,store,20644,4026,75083776,0.013550184952978056
17,databox-store-mock-13,store,21932,4782,77123584,0.030511306707317075
17,databox-store-mock-13,store,23408,5808,78667776,0.03318138439306358
17,databox-store-mock-13,store,23926,6186,79740928,0.031296663125
17,databox-store-mock-13,store,25078,6996,80629760,0.02310851677419355
17,databox-store-mock-13,store,25744,7482,82046976,0.02323857677419355
17,databox-store-mock-13,store,26896,8292,83324928,0.0262111
17,databox-driver-mock-13,driver,10152,1296,76468224,0.00018313692212999221
17,databox-driver-mock-13,driver,11120,1296,77443072,0.016038856913827657
17,databox-driver-mock-13,driver,11120,1296,77856768,0.01755609226190476
17,databox-driver-mock-13,driver,11120,1296,78499840,0.012250521568627451
17,databox-driver-mock-13,driver,11400,1296,76775424,0.017621947038327528
17,databox-driver-mock-13,driver,11470,1296,76845056,0.045060900313479625
17,databox-driver-mock-13,driver,11722,1296,77979648,0.02966185
17,databox-driver-mock-13,driver,11722,1296,78602240,0.006253343930635838
17,databox-driver-mock-13,driver,11722,1296,81604608,0.03165843875
17,databox-driver-mock-13,driver,11764,1296,81018880,0.017556992258064515
17,databox-driver-mock-13,driver,11806,1296,81997824,0.04183847741935484
17,databox-app-mock-13,app,11379,1894,80195584,0.00019987655715160793
17,databox-app-mock-13,app,11881,2076,79863808,0.014992227976190476
17,databox-app-mock-13,app,13047,3482,80445440,0.0376178431372549
17,databox-app-mock-13,app,13797,4222,81092608,0.020665467595818814
17,databox-app-mock-13,app,14271,4856,79437824,0.015552490282131662
17,databox-app-mock-13,app,15237,5892,78618624,0.024797932926829268
17,databox-app-mock-13,app,16317,7372,80863232,0.03394580924855491
17,databox-app-mock-13,app,16749,7964,78798848,0.01978568125
17,databox-app-mock-13,app,17505,9000,78929920,0.02062847870967742
17,databox-app-mock-13,app,17991,9666,78905344,0.017068446451612904
17,databox-app-mock-13,app,18747,10702,79196160,0.02053895298013245
17,databox-store-mock-14,store,12670,1944,56950784,0.00013547292395534909
17,databox-store-mock-14,store,12670,1944,58277888,0.013431516666666667
17,databox-store-mock-14,store,12670,1944,57524224,0.013268865359477125
17,databox-store-mock-14,store,13160,1944,58359808,0.032628990243902437
17,databox-store-mock-14,store,13230,1944,59129856,0.04014533918495298
17,databox-store-mock-14,store,13272,1944,59211776,0.002244665243902439
17,databox-store-mock-14,store,13482,1944,60571648,0.030829068786127168
17,databox-store-mock-14,store,13482,1944,63492096,0.042893466875
17,databox-store-mock-14,store,13524,1944,64626688,0.021458187741935485
17,databox-store-mock-14,store,13524,1944,66375680,0.016031963225806453
17,databox-store-mock-14,store,13566,1944,67452928,0.025690492052980133
17,databox-driver-mock-14,driver,7976,1296,64811008,0.000141930532255859
17,databox-driver-mock-14,driver,7976,1296,65118208,0.016931480357142856
17,databox-driver-mock-14,driver,7976,1296,64212992,0.015834425490196077
17,databox-driver-mock-14,driver,8256,1296,64610304,0.017681606968641114
17,databox-driver-mock-14,driver,8326,1296,67670016,0.04456667774294671
17,databox-driver-mock-14,driver,8578,1296,72097792,0.034306418902439025
17,databox-driver-mock-14,driver,8578,1296,72527872,0.006103783815028902
17,databox-driver-mock-14,driver,8578,1296,73428992,0.027983974375
17,databox-driver-mock-14,driver,8620,1296,73666560,0.014570425161290323
17,databox-driver-mock-14,driver,8662,1296,78364672,0.05780446516129032
17,databox-driver-mock-14,driver,8662,1296,79167488,0.025532064900662253
17,databox-app-mock-14,app,7112,1296,62394368,0.00013371189212805625
17,databox-app-mock-14,app,7724,1296,64434176,0.03592060773809524
17,databox-app-mock-14,app,7794,1296,62914560,0.010201533986928104
17,databox-app-mock-14,app,8074,1296,63410176,0.025303074564459932
17,databox-app-mock-14,app,8074,1296,62451712,0.014911466457680251
17,databox-app-mock-14,app,8284,1296,64110592,0.027812062804878048
17,databox-app-mock-14,app,8284,1296,66289664,0.03058817456647399
17,databox-app-mock-14,app,8284,1296,69169152,0.0337717275
17,databox-app-mock-14,app,8284,1296,70868992,0.01955974322580645
17,databox-app-mock-14,app,8284,1296,71401472,0.01601480129032258
17,databox-app-mock-14,app,8284,1296,72048640,0.025554094701986756
17,databox-store-mock-15,store,7264,1944,37580800,0.00007656653437256464
17,databox-store-mock-15,store,7966,1944,38789120,0.01684747380952381
17,databox-store-mock-15,store,8176,1944,40919040,0.039051567973856206
17,databox-store-mock-15,store,8456,1944,42311680,0.024070179094076657
17,databox-store-mock-15,store,8456,1944,42852352,0.019219250156739812
17,databox-store-mock-15,store,8778,1944,47620096,0.02811511524390244
17,databox-store-mock-15,store,8778,1944,50544640,0.028229834682080925
17,databox-store-mock-15,store,8778,1944,50913280,0.01578665125
17,databox-store-mock-15,store,8820,1944,54202368,0.01857987870967742
17,databox-store-mock-15,store,8820,1944,54145024,0.01335491870967742
17,databox-store-mock-15,store,8862,1944,54689792,0.02062572715231788
17,databox-driver-mock-15,driver,3642,1296,34897920,0.00006641867032003483
17,databox-driver-mock-15,driver,4610,1296,36065280,0.015023800801603206
17,databox-driver-mock-15,driver,4610,1296,36429824,0.011613713690476191
17,databox-driver-mock-15,driver,4610,1296,38502400,0.024302628758169936
17,databox-driver-mock-15,driver,4960,1296,38817792,0.016800938675958187
17,databox-driver-mock-15,driver,4960,1296,41095168,0.04445271598746082
17,databox-driver-mock-15,driver,5212,1296,43175936,0.03642130243902439
17,databox-driver-mock-15,driver,5212,1296,43528192,0.00602364161849711
17,databox-driver-mock-15,driver,5212,1296,47325184,0.019257471875
17,databox-driver-mock-15,driver,5254,1296,49770496,0.020533469032258063
17,databox-driver-mock-15,driver,5296,1296,51605504,0.03328014387096774
17,databox-app-mock-15,app,4484,1296,37052416,0.00007331673831670763
17,databox-app-mock-15,app,4484,1296,37892096,0.015715515476190475
17,databox-app-mock-15,app,4484,1296,38752256,0.013520230065359478
17,databox-app-mock-15,app,4834,1296,40148992,0.020716435540069685
17,databox-app-mock-15,app,4834,1296,39829504,0.046224168652037614
17,databox-app-mock-15,app,4904,1296,39968768,0.006394643902439025
17,databox-app-mock-15,app,5044,1296,43675648,0.0345855387283237
17,databox-app-mock-15,app,5044,1296,46432256,0.02303940625
17,databox-app-mock-15,app,5044,1296,47288320,0.021897491612903226
17,databox-app-mock-15,app,5044,1296,48750592,0.017352145161290324
17,databox-app-mock-15,app,5044,1296,50741248,0.020427020529801325
17,databox-store-mock-16,store,3388,1734,23719936,0.000015292391310389757
17,databox-store-mock-16,store,3430,1734,25051136,0.018746417261904763
17,databox-store-mock-16,store,3430,1734,25858048,0.013776151633986928
17,databox-store-mock-16,store,3710,1804,25903104,0.017325179094076656
17,databox-store-mock-16,store,3710,1944,27443200,0.03618247335423198
17,databox-store-mock-16,store,4032,1944,28315648,0.03563451707317073
17,databox-store-mock-16,store,4032,1944,29126656,0.005118598265895954
17,databox-store-mock-16,store,4032,1944,29736960,0.021803116875
17,databox-store-mock-16,store,4074,1944,30396416,0.017720391612903227
17,databox-store-mock-16,store,4116,1944,30957568,0.03585905612903226
17,databox-store-mock-16,store,4116,1944,33751040,0.02227649271523179
17,databox-driver-mock-16,driver,844,516,18214912,0.00000396416286182159
17,databox-driver-mock-16,driver,1434,1016,23465984,0.03504578869047619
17,databox-driver-mock-16,driver,1504,1016,23814144,0.016128672549019608
17,databox-driver-mock-16,driver,1644,1156,23949312,0.020765010452961672
17,databox-driver-mock-16,driver,1644,1156,24952832,0.01706606144200627
17,databox-driver-mock-16,driver,1756,1156,26288128,0.020503088414634146
17,databox-driver-mock-16,driver,1756,1296,26951680,0.0298454774566474
17,databox-driver-mock-16,driver,1756,1296,27111424,0.02388852125
17,databox-driver-mock-16,driver,1798,1296,28442624,0.015013843225806452
17,databox-driver-mock-16,driver,1798,1296,29372416,0.01973697677419355
17,databox-driver-mock-16,driver,1840,1296,29941760,0.022728419867549667
17,databox-app-mock-16,app,1176,836,22233088,0.00000695702787403378
17,databox-app-mock-16,app,1608,1016,23498752,0.01645238511904762
17,databox-app-mock-16,app,1608,1156,23769088,0.03412208562091503
17,databox-app-mock-16,app,1818,1156,25219072,0.025780006968641116
17,databox-app-mock-16,app,1818,1156,26103808,0.01359389090909091
17,databox-app-mock-16,app,1888,1296,26673152,0.02290544207317073
17,databox-app-mock-16,app,1888,1296,27529216,0.026576719075144507
17,databox-app-mock-16,app,1888,1296,28393472,0.021890465
17,databox-app-mock-16,app,1888,1296,29220864,0.019491709032258064
17,databox-app-mock-16,app,1888,1296,29442048,0.016357506451612904
17,databox-app-mock-16,app,1888,1296,30412800,0.021358214569536425
18,arbiter,arbiter,164481,61915,86417408,0.00014596495780456236
18,arbiter,arbiter,165667,62568,86450176,0.00090051345646438
18,arbiter,arbiter,166017,62568,86450176,0
18,arbiter,arbiter,166157,62568,86450176,0
18,arbiter,arbiter,166437,62568,86450176,0
18,arbiter,arbiter,166437,62568,86450176,0
18,arbiter,arbiter,166437,62568,86450176,0
18,arbiter,arbiter,167072,63187,86482944,0.0009403230320699709
18,arbiter,arbiter,167670,63964,86523904,0.0015319303303303303
18,arbiter,arbiter,167736,64030,86523904,0.00007647808564231738
18,arbiter,arbiter,167778,64030,86523904,0
18,databox-store-mock-0,store,39638805,27818209,109903872,0.002927800136799133
18,databox-store-mock-0,store,39695879,27851205,109469696,0.022444467018469656
18,databox-store-mock-0,store,39732801,27879510,109809664,0.016550941747572816
18,databox-store-mock-0,store,39757802,27894325,109608960,0.012206873714285714
18,databox-store-mock-0,store,39790246,27915882,109682688,0.015568890149253731
18,databox-store-mock-0,store,39817092,27936080,109694976,0.014807806358381503
18,databox-store-mock-0,store,39855572,27964548,109137920,0.02062367294117647
18,databox-store-mock-0,store,39892373,27989900,109383680,0.01848022390670554
18,databox-store-mock-0,store,39961068,28037698,109654016,0.0325810048048048
18,databox-store-mock-0,store,40002682,28063453,109121536,0.017008579848866497
18,databox-store-mock-0,store,40076665,28112653,109858816,0.033829582631578946
18,databox-driver-mock-0,driver,3928851,33286789,126283776,0.002584701718137248
18,databox-driver-mock-0,driver,3933961,33331521,126283776,0.0178567055408971
18,databox-driver-mock-0,driver,3937769,33361772,126283776,0.009863941747572815
18,databox-driver-mock-0,driver,3940491,33384238,126283776,0.008752185142857144
18,databox-driver-mock-0,driver,3943081,33406842,126410752,0.009213509253731343
18,databox-driver-mock-0,driver,3945737,33428942,126283776,0.009274618497109827
18,databox-driver-mock-0,driver,3950273,33470049,126283776,0.016363385294117648
18,databox-driver-mock-0,driver,3953975,33501215,126283776,0.01279814693877551
18,databox-driver-mock-0,driver,3960065,33554194,126382080,0.024214135135135133
18,databox-driver-mock-0,driver,3964709,33594583,126509056,0.01350556120906801
18,databox-driver-mock-0,driver,3966725,33612003,126382080,0.006280312105263158
18,databox-app-mock-0,app,23989970,6280595,85204992,0.0016107702339941412
18,databox-app-mock-0,app,24021108,6288683,84697088,0.016072255936675463
18,databox-app-mock-0,app,24045609,6295193,85254144,0.0067295907766990294
18,databox-app-mock-0,app,24082928,6304859,85438464,0.013636254285714286
18,databox-app-mock-0,app,24101436,6309725,85856256,0.0061450214925373135
18,databox-app-mock-0,app,24122872,6315479,85606400,0.007631937572254335
18,databox-app-mock-0,app,24144543,6321233,85458944,0.00810414
18,databox-app-mock-0,app,24173328,6328565,85348352,0.010052123032069971
18,databox-app-mock-0,app,24179315,6330209,85483520,0.001840846846846847
18,databox-app-mock-0,app,24234572,6344807,85368832,0.0170156040302267
18,databox-app-mock-0,app,24249264,6348917,85643264,0.003589121052631579
18,databox-store-mock-1,store,24584568,17001148,108249088,0.002221347561921285
18,databox-store-mock-1,store,24627161,17026977,108736512,0.019428152506596307
18,databox-store-mock-1,store,24637779,17036827,109015040,0.0036352577669902914
18,databox-store-mock-1,store,24706959,17079970,109199360,0.033069644
18,databox-store-mock-1,store,24731169,17100594,108351488,0.014456693731343284
18,databox-store-mock-1,store,24790761,17145941,108605440,0.02868135260115607
18,databox-store-mock-1,store,24828070,17169789,109199360,0.016645849411764706
18,databox-store-mock-1,store,24875767,17199486,108359680,0.02248549970845481
18,databox-store-mock-1,store,24981875,17270588,109199360,0.04296896576576577
18,databox-store-mock-1,store,25023594,17299804,109199360,0.017610680100755668
18,databox-store-mock-1,store,25044433,17313972,109199360,0.009313587894736842
18,databox-driver-mock-1,driver,2415833,20577505,129392640,0.0018045097267620233
18,databox-driver-mock-1,driver,2421075,20623135,129392640,0.014769916094986808
18,databox-driver-mock-1,driver,2427097,20673489,129392640,0.017352277669902914
18,databox-driver-mock-1,driver,2428675,20686598,129392640,0.00519354
18,databox-driver-mock-1,driver,2431839,20714001,129392640,0.010514482985074626
18,databox-driver-mock-1,driver,2435801,20745687,129392640,0.011545423121387283
18,databox-driver-mock-1,driver,2439973,20786197,129392640,0.017251230588235293
18,databox-driver-mock-1,driver,2444047,20822301,129392640,0.013842355685131195
18,databox-driver-mock-1,driver,2455003,20916934,129392640,0.038036385585585586
18,databox-driver-mock-1,driver,2458573,20948106,129392640,0.012449890680100755
18,databox-driver-mock-1,driver,2465761,21009913,129392640,0.02257920894736842
18,databox-app-mock-1,app,14657183,3904427,93147136,0.0011319964228985499
18,databox-app-mock-1,app,14673097,3909293,92487680,0.006766203902439025
18,databox-app-mock-1,app,14697729,3915671,93040640,0.008762053298153034
18,databox-app-mock-1,app,14737564,3926159,93184000,0.015080543689320389
18,databox-app-mock-1,app,14749420,3929381,93466624,0.004702389714285714
18,databox-app-mock-1,app,14764342,3933425,93827072,0.006199065074626866
18,databox-app-mock-1,app,14825716,3949667,94728192,0.02436370057803468
18,databox-app-mock-1,app,14825716,3949667,94728192,0
18,databox-app-mock-1,app,14843688,3954599,95191040,0.01074369387755102
18,databox-app-mock-1,app,14910381,3971861,95567872,0.02933374114114114
18,databox-app-mock-1,app,14932628,3978239,95993856,0.007630966750629723
18,databox-store-mock-2,store,20129473,9342503,114434048,0.0016354087034670497
18,databox-store-mock-2,store,20155914,9354417,114884608,0.007623229756097561
18,databox-store-mock-2,store,20208076,9378107,114094080,0.019272812137203166
18,databox-store-mock-2,store,20274175,9418785,114716672,0.023937216019417475
18,databox-store-mock-2,store,20321150,9452619,114958336,0.018827550285714284
18,databox-store-mock-2,store,20353387,9470631,114823168,0.013712232835820895
18,databox-store-mock-2,store,20421103,9526607,114966528,0.03423193121387283
18,databox-store-mock-2,store,20421676,9528067,114114560,0.00143693
18,databox-store-mock-2,store,20473329,9554273,114368512,0.019082513702623906
18,databox-store-mock-2,store,20547161,9586255,114663424,0.025182565165165167
18,databox-store-mock-2,store,20597440,9605301,114618368,0.015015528967254409
18,databox-driver-mock-2,driver,2028527,16812592,130478080,0.0015901932085992778
18,databox-driver-mock-2,driver,2034835,16860707,130478080,0.02345199894459103
18,databox-driver-mock-2,driver,2042187,16913821,130478080,0.022652238834951457
18,databox-driver-mock-2,driver,2046681,16948837,130478080,0.018717468
18,databox-driver-mock-2,driver,2049167,16966162,131846144,0.016452936119402985
18,databox-driver-mock-2,driver,2053797,17000663,131883008,0.018382434104046243
18,databox-driver-mock-2,driver,2056143,17018256,131878912,0.020075027058823528
18,databox-driver-mock-2,driver,2062017,17061736,131878912,0.02123438192419825
18,databox-driver-mock-2,driver,2069717,17129195,131878912,0.027794663663663663
18,databox-driver-mock-2,driver,2074799,17172694,131878912,0.01404431435768262
18,databox-driver-mock-2,driver,2084457,17247602,131878912,0.03096730052631579
18,databox-app-mock-2,app,7420900,3275015,85348352,0.001260459637909957
18,databox-app-mock-2,app,7428506,3278276,84942848,0.00578199512195122
18,databox-app-mock-2,app,7447108,3286187,85041152,0.014201206332453826
18,databox-app-mock-2,app,7480634,3299399,85921792,0.02525695436893204
18,databox-app-mock-2,app,7508572,3310508,86228992,0.02427250342857143
18,databox-app-mock-2,app,7524710,3317083,86491136,0.01639918567164179
18,databox-app-mock-2,app,7551056,3327599,86687744,0.02518787514450867
18,databox-app-mock-2,app,7575950,3337612,87752704,0.02391746
18,databox-app-mock-2,app,7596456,3346145,88195072,0.023684503790087463
18,databox-app-mock-2,app,7620946,3356492,89317376,0.02603804924924925
18,databox-app-mock-2,app,7634952,3362816,89927680,0.00984674508816121
18,databox-store-mock-3,store,14008451,6399813,132153344,0.001291586909538475
18,databox-store-mock-3,store,14029467,6408659,132517888,0.006627672195121951
18,databox-store-mock-3,store,14076505,6426079,132554752,0.017184158839050133
18,databox-store-mock-3,store,14140578,6450613,132964352,0.021328236893203883
18,databox-store-mock-3,store,14175714,6463659,132861952,0.012475337714285713
18,databox-store-mock-3,store,14257605,6493467,132657152,0.03455748537313433
18,databox-store-mock-3,store,14299282,6510243,133480448,0.01579123063583815
18,databox-store-mock-3,store,14354669,6529561,133525504,0.02226400411764706
18,databox-store-mock-3,store,14397170,6562025,133218304,0.025162167930029154
18,databox-store-mock-3,store,14408042,6567215,133541888,0.004757105105105105
18,databox-store-mock-3,store,14450876,6588809,133632000,0.01766592695214106
18,databox-driver-mock-3,driver,1416713,11707647,134045696,0.0012356970800495649
18,databox-driver-mock-3,driver,1419365,11725155,134045696,0.006098758536585366
18,databox-driver-mock-3,driver,1424127,11765597,134045696,0.01608030659630607
18,databox-driver-mock-3,driver,1430823,11820939,134045696,0.019665585436893205
18,databox-driver-mock-3,driver,1433847,11847963,134045696,0.009618315428571429
18,databox-driver-mock-3,driver,1442889,11923958,134045696,0.03067190567164179
18,databox-driver-mock-3,driver,1447499,11969118,134045696,0.0150809
18,databox-driver-mock-3,driver,1452209,12009169,134045696,0.01545702
18,databox-driver-mock-3,driver,1456001,12039682,134045696,0.01751175918367347
18,databox-driver-mock-3,driver,1456911,12044447,134045696,0.00193332012012012
18,databox-driver-mock-3,driver,1461513,12083885,134045696,0.014459462972292192
18,databox-app-mock-3,app,5086262,2241020,90726400,0.0009711913267797606
18,databox-app-mock-3,app,5101882,2247917,90136576,0.01180563852242744
18,databox-app-mock-3,app,5118890,2255585,90886144,0.010041430582524272
18,databox-app-mock-3,app,5126124,2258516,90451968,0.007226449142857143
18,databox-app-mock-3,app,5137346,2263496,90947584,0.008458516417910449
18,databox-app-mock-3,app,5148770,2268608,91447296,0.00821381098265896
18,databox-app-mock-3,app,5162974,2274734,91189248,0.012037554705882353
18,databox-app-mock-3,app,5175520,2280485,91746304,0.00937370029154519
18,databox-app-mock-3,app,5209900,2294963,92467200,0.03183324864864865
18,databox-app-mock-3,app,5228286,2303006,92459008,0.015351830226700253
18,databox-app-mock-3,app,5250656,2313164,93450240,0.016892865789473684
18,databox-store-mock-4,store,10986275,5031901,125317120,0.0011352901049550886
18,databox-store-mock-4,store,11067121,5062731,124944384,0.023547095514511875
18,databox-store-mock-4,store,11140778,5095729,125349888,0.020565380097087377
18,databox-store-mock-4,store,11177392,5114451,125247488,0.014527497714285714
18,databox-store-mock-4,store,11231618,5139701,125423616,0.017654088358208954
18,databox-store-mock-4,store,11274117,5157779,125272064,0.016137140462427747
18,databox-store-mock-4,store,11327380,5178517,125325312,0.020640712941176472
18,databox-store-mock-4,store,11376838,5196003,125214720,0.01876625364431487
18,databox-store-mock-4,store,11443498,5220809,125468672,0.027410269669669668
18,databox-store-mock-4,store,11488828,5237891,125337600,0.015493137531486146
18,databox-store-mock-4,store,11569331,5272201,125169664,0.032599024210526316
18,databox-driver-mock-4,driver,1110219,9138973,132833280,0.0010523549704701224
18,databox-driver-mock-4,driver,1116405,9183463,132833280,0.018787376253298155
18,databox-driver-mock-4,driver,1126149,9264142,132833280,0.02808761504854369
18,databox-driver-mock-4,driver,1138461,9355661,132833280,0.04148532628571429
18,databox-driver-mock-4,driver,1141963,9386151,132833280,0.015863690746268658
18,databox-driver-mock-4,driver,1145995,9422072,132833280,0.014016284393063584
18,databox-driver-mock-4,driver,1151539,9471701,132833280,0.017485414705882354
18,databox-driver-mock-4,driver,1155745,9507423,132833280,0.016448309620991253
18,databox-driver-mock-4,driver,1157299,9520884,132833280,0.005599730330330331
18,databox-driver-mock-4,driver,1167991,9614785,132833280,0.03173129319899244
18,databox-driver-mock-4,driver,1170073,9632942,133169152,0.009490733157894737
18,databox-app-mock-4,app,4016892,1776888,103424000,0.0008698863668134615
18,databox-app-mock-4,app,4034400,1784667,99241984,0.01897800474934037
18,databox-app-mock-4,app,4037324,1785879,98717696,0.0023950368932038834
18,databox-app-mock-4,app,4075234,1801160,98811904,0.03245958571428571
18,databox-app-mock-4,app,4091422,1807545,98721792,0.014069671641791045
18,databox-app-mock-4,app,4105638,1814376,99356672,0.01119082196531792
18,databox-app-mock-4,app,4122366,1822044,99344384,0.013412430588235293
18,databox-app-mock-4,app,4135044,1827663,99192832,0.010230360932944606
18,databox-app-mock-4,app,4153232,1835904,99217408,0.014477392792792794
18,databox-app-mock-4,app,4169894,1843506,99188736,0.010030808564231738
18,databox-app-mock-4,app,4176996,1846701,98791424,0.006176293684210526
18,databox-store-mock-5,store,7422739,4636637,123670528,0.0009176499538552357
18,databox-store-mock-5,store,7493140,4681443,123400192,0.024333928232189973
18,databox-store-mock-5,store,7547818,4715295,123695104,0.018770110194174756
18,databox-store-mock-5,store,7577300,4730695,123285504,0.010584362285714286
18,databox-store-mock-5,store,7617717,4754459,124186624,0.015198373731343284
18,databox-store-mock-5,store,7661343,4779815,123084800,0.018762421387283238
18,databox-store-mock-5,store,7713038,4816571,123523072,0.021760654705882353
18,databox-store-mock-5,store,7758728,4842075,123498496,0.020083548688046647
18,databox-store-mock-5,store,7822036,4878595,123858944,0.02403486186186186
18,databox-store-mock-5,store,7871478,4906607,123944960,0.015447349622166246
18,databox-store-mock-5,store,7964134,4960767,123949056,0.031245663684210525
18,databox-driver-mock-5,driver,2087798,6198154,132210688,0.0008695440743193994
18,databox-driver-mock-5,driver,2108778,6261653,132210688,0.023350021635883907
18,databox-driver-mock-5,driver,2124524,6307883,132210688,0.018047886893203885
18,databox-driver-mock-5,driver,2132958,6333744,132210688,0.010917069142857143
18,databox-driver-mock-5,driver,2143974,6364431,132210688,0.01511556119402985
18,databox-driver-mock-5,driver,2156928,6406704,132210688,0.01741615549132948
18,databox-driver-mock-5,driver,2172386,6449640,132210688,0.020287369411764705
18,databox-driver-mock-5,driver,2183786,6488451,132210688,0.014671661807580175
18,databox-driver-mock-5,driver,2202082,6543520,132214784,0.027903833633633635
18,databox-driver-mock-5,driver,2217524,6590327,132214784,0.01832051435768262
18,databox-driver-mock-5,driver,2227282,6620328,132214784,0.011488816315789473
18,databox-app-mock-5,app,2630712,1169149,101515264,0.0006891557702018452
18,databox-app-mock-5,app,2656246,1180321,101650432,0.019208991029023747
18,databox-app-mock-5,app,2673386,1187857,101998592,0.01377908786407767
18,databox-app-mock-5,app,2683280,1192264,102371328,0.007310733142857143
18,databox-app-mock-5,app,2693104,1196671,102453248,0.012252045373134329
18,databox-app-mock-5,app,2705922,1202290,102518784,0.011924278612716763
18,databox-app-mock-5,app,2728754,1211986,103026688,0.01996273
18,databox-app-mock-5,app,2741366,1217671,103206912,0.013051753935860059
18,databox-app-mock-5,app,2761026,1226617,103706624,0.01835967987987988
18,databox-app-mock-5,app,2777886,1234153,104030208,0.013031064987405541
18,databox-app-mock-5,app,2787644,1238626,104222720,0.008415795789473685
18,databox-store-mock-6,store,5450955,2306015,121016320,0.0007862894643495713
18,databox-store-mock-6,store,5473476,2316759,121483264,0.007870961951219512
18,databox-store-mock-6,store,5517578,2342625,120705024,0.01857639788918206
18,databox-store-mock-6,store,5596351,2384755,121454592,0.02560156941747573
18,databox-store-mock-6,store,5633121,2402215,121425920,0.014567464
18,databox-store-mock-6,store,5656897,2416975,120983552,0.012808802388059702
18,databox-store-mock-6,store,5746738,2458141,120983552,0.037071990751445086
18,databox-store-mock-6,store,5751732,2459675,121036800,0.0011153411764705883
18,databox-store-mock-6,store,5792480,2486357,121171968,0.019393374344023325
18,databox-store-mock-6,store,5850662,2511821,121376768,0.023743603603603603
18,databox-store-mock-6,store,5876540,2534105,121303040,0.014316751637279596
18,databox-driver-mock-6,driver,573737,4625506,139882496,0.0006865460648909016
18,databox-driver-mock-6,driver,582221,4687583,139886592,0.0337865382585752
18,databox-driver-mock-6,driver,582861,4691944,139911168,0.003889097572815534
18,databox-driver-mock-6,driver,590663,4757161,139911168,0.03177234342857143
18,databox-driver-mock-6,driver,593245,4775214,139911168,0.011176088358208955
18,databox-driver-mock-6,driver,598189,4818566,139911168,0.020029542774566474
18,databox-driver-mock-6,driver,602279,4850074,140541952,0.02527778705882353
18,databox-driver-mock-6,driver,606253,4885610,140570624,0.01828798367346939
18,databox-driver-mock-6,driver,611195,4925641,140955648,0.03028558138138138
18,databox-driver-mock-6,driver,615871,4964896,132567040,0.016255515869017634
18,databox-driver-mock-6,driver,619259,4992643,132567040,0.010976953684210526
18,databox-app-mock-6,app,1812788,810951,99110912,0.0005783436423563851
18,databox-app-mock-6,app,1820328,814146,98664448,0.004924845365853659
